,age,monthly_revenue,debt_ratio,rated_exposure,serious_delinquencies_in_past_2_years,composite_overdue
645,50,5500.0,0.238866,1.0,0,60
646,43,10000.0,0.19678,0.0,1,0
647,65,1.0,1996.5,0.0,0,0
648,34,8500.0,0.401247,0.0,0,0
649,57,4500.0,0.440569,0.0,0,0
650,43,4800.0,0.423453,1.0,0,0
651,69,5166.0,2119.0,0.0,0,60
652,37,4290.0,0.347938,0.0,0,90
653,27,1875.0,0.205224,1.0,0,0
654,41,1600.0,0.329169,2.0,1,150
655,37,4650.0,0.914642,3.0,1,30
656,72,4200.0,1.452987,0.0,0,0
657,56,5166.0,1558.0,0.0,0,0
658,57,5166.0,1588.0,0.7896281800391389,0,0
659,45,6635.0,0.200874,2.0,0,30
660,67,6000.0,0.446259,1.0,1,0
661,44,9166.0,0.295735,2.0,0,0
662,52,2685.0,0.27997,3.0,1,60
663,36,5166.0,362.0,0.0,0,150
664,78,3000.0,0.563146,0.0,1,30
665,65,10500.0,0.11237,1.0,0,60
666,35,3000.0,0.356215,0.0,1,30
667,32,11250.0,0.195894,0.0,0,0
668,47,4600.0,0.09824,1.0,0,120
669,48,8700.0,0.280083,0.0,0,0
670,51,8787.0,0.608785,2.0,1,90
671,25,1095.0,0.307482,0.0,0,0
672,59,17834.0,0.14707,0.0,0,0
673,40,5166.0,2291.0,1.0,0,0
674,50,5845.0,0.694834,2.0,1,90
675,55,9000.0,0.009221,0.0,0,0
676,44,6300.0,0.465482,2.0,0,120
677,24,3166.0,0.086517,0.0,0,0
678,73,1600.0,0.006246,0.0,0,0
679,63,1993.0,0.275326,0.0,0,0
680,63,5217.0,0.348984,0.0,0,0
681,72,4961.0,0.085248,0.0,0,0
682,54,5166.0,413.0,0.0,1,30
683,44,11700.0,0.187591,0.0,0,0
684,58,5200.0,0.039223,0.0,0,0
685,24,1900.0,0.227775,0.0,1,90
686,57,10595.0,0.473481,1.0,1,0
687,25,5166.0,0.0,1.0,1,0
688,31,5166.0,419.0,0.7896281800391389,1,480
689,65,11800.0,0.210914,0.0,0,0
690,31,1200.0,0.417152,0.0,1,0
691,59,5166.0,2263.0,0.7896281800391389,0,0
692,45,7000.0,0.723182,0.0,0,0
693,65,4630.0,0.094364,1.0,0,0
694,79,5166.0,60.0,0.0,0,0
695,44,11000.0,0.110263,0.0,0,0
696,69,1200.0,12.543714,1.0,0,0
697,42,5166.0,884.0,0.0,0,0
698,33,4500.0,0.500333,3.0,1,240
699,61,1710.0,0.884278,0.0,0,0
700,53,7366.0,0.810506,2.0,1,0
701,27,5166.0,964.0,0.0,0,0
702,46,0.0,3966.0,2.0,0,0
703,41,7200.0,0.191085,0.0,0,0
704,56,5556.0,0.257873,0.0,0,0
705,38,20000.0,0.070796,1.0,0,30
706,47,2300.0,0.009561,0.0,1,60
707,81,5166.0,0.0,0.0,0,0
708,32,3200.0,0.0,0.0,0,0
709,89,5166.0,9.0,0.0,0,0
710,54,6072.0,0.13453,1.0,0,0
711,35,3799.0,0.317105,2.0,0,0
712,33,5900.0,0.14201,0.0,1,300
713,38,7528.0,0.096029,4.0,1,120
714,58,11834.0,0.404478,0.0,0,0
715,48,2083.0,0.407869,3.0,1,90
716,48,2800.0,0.406283,0.0,1,210
717,39,4416.0,0.450532,1.0,0,0
718,74,5166.0,43.0,0.7896281800391389,0,0
719,45,12000.0,0.540205,0.0,1,0
720,30,2833.0,0.529287,0.0,0,0
721,83,5166.0,19.0,0.0,0,0
722,71,6000.0,0.950508,0.0,1,240
723,81,2500.0,0.37505,0.0,1,90
724,44,6860.0,0.540592,0.0,1,0
725,42,2340.0,0.622811,1.0,1,210
726,36,12084.0,0.413984,4.0,0,0
727,56,5800.0,0.392174,0.0,1,150
728,53,5336.0,0.584598,0.0,0,0
729,52,11250.0,0.311261,0.0,0,0
730,77,8916.0,0.054278,0.0,0,0
731,72,5166.0,94.0,0.0,0,0
732,70,1970.0,0.452562,0.0,0,0
733,58,5166.0,58.0,0.7896281800391389,0,0
734,58,2736.0,0.13555,0.0,1,0
735,37,5166.0,355.0,0.0,0,0
736,28,2300.0,0.200782,1.0,0,30
737,54,9261.0,1.26355,0.0,1,30
738,54,5166.0,1718.0,0.0,1,1320
739,55,2244.0,1.3902,1.0,1,30
740,59,3000.0,0.344219,0.0,0,0
741,33,8000.0,0.200725,2.0,0,0
742,63,5416.0,0.739339,0.0,1,0
743,54,6540.0,0.491821,2.0,0,0
744,39,11000.0,0.407236,3.0,0,0
745,56,10080.0,0.16417,1.0,0,0
746,57,8675.0,0.614684,0.0,0,0
747,34,4916.0,0.241611,0.0,1,360
748,42,4000.0,0.0,2.0,1,120
749,41,4300.0,0.672634,3.0,0,0
750,30,4300.0,0.691235,1.0,0,0
751,48,3900.0,1.687516,3.0,1,90
752,54,10896.0,0.14426,3.0,0,0
753,77,6000.0,0.005332,0.0,0,0
754,47,3122.0,0.487992,3.0,1,210
755,41,4256.0,0.091144,2.0,0,450
756,70,5166.0,2.0,0.7896281800391389,1,90
757,58,2253.0,1.195652,0.0,0,120
758,57,5166.0,133.0,0.0,1,120
759,57,12951.0,0.71487,2.0,1,840
760,45,5166.0,27.0,0.0,0,0
761,66,2820.0,0.684864,0.0,0,0
762,41,4600.0,0.303195,1.0,1,0
763,51,7250.0,0.310302,2.0,0,0
764,54,3900.0,0.274545,1.0,0,0
765,74,5166.0,4.0,0.7896281800391389,0,30
766,41,5166.0,0.0,0.0,0,0
767,59,5166.0,1743.0,0.0,0,0
768,63,2750.0,0.367139,0.0,0,0
769,52,6305.0,0.584523,0.0,1,0
770,46,5166.0,1994.0,0.0,0,0
771,68,22333.0,0.113146,0.0,0,0
772,66,3952.0,0.127245,0.0,0,0
773,43,8333.0,0.539717,1.0,1,60
775,51,5166.0,2627.0,0.0,0,0
776,28,3029.0,0.406601,0.0,1,0
777,48,0.0,5483.0,0.0,0,0
778,28,1309.0,0.580916,0.0,0,0
779,63,4300.0,0.229714,0.0,0,0
780,72,4083.0,0.14716,2.0,0,0
781,54,10500.0,0.093039,0.0,0,0
782,63,3455.0,0.662905,0.0,0,0
783,53,4813.0,0.193602,1.0,1,210
784,35,5330.0,0.869255,0.0,0,0
785,66,0.0,1866.0,0.0,0,0
786,35,5650.0,0.16705,1.0,0,60
787,47,5166.0,3243.0,0.0,0,0
788,56,4614.0,0.206717,0.0,0,0
789,54,5166.0,857.0,0.0,0,0
790,52,2289.0,0.152402,0.0,0,0
791,45,5166.0,2461.0,0.0,1,90
792,44,1416.0,0.967537,2.0,1,120
793,54,12000.0,0.378802,1.0,0,0
794,33,4626.0,0.948347,0.0,1,600
795,51,5108.0,0.22294,4.0,0,0
796,50,3500.0,0.409026,4.0,1,0
797,42,8333.0,0.016559,4.0,1,90
798,34,1540.0,0.253082,2.0,0,0
799,76,2000.0,0.0,0.0,0,0
800,51,11099.0,0.258288,2.0,0,0
801,34,5166.0,177.0,0.0,1,0
802,62,5166.0,4143.0,0.0,0,0
803,47,7250.0,0.242725,2.0,0,0
804,53,5500.0,1.493728,0.0,1,0
805,28,4015.0,0.2876,0.0,1,0
806,36,5166.0,146.0,0.0,1,180
807,37,5166.0,598.0,1.0,1,60
808,49,6000.0,0.314114,3.0,0,30
809,84,3272.0,0.009471,0.0,0,30
810,28,20500.0,0.41359,1.0,1,0
811,46,4254.0,0.247944,0.0,0,0
812,53,5166.0,3648.0,0.0,0,0
813,41,5166.0,3318.0,1.0,0,0
814,66,4600.0,0.620952,0.0,0,0
815,59,11166.0,0.775678,0.0,1,660
816,41,5166.0,5655.0,1.0,1,0
817,56,6000.0,0.589235,1.0,0,0
818,67,2000.0,0.371314,0.0,1,30
819,69,3833.0,0.327074,1.0,0,0
820,64,6118.0,0.749305,0.0,0,0
821,47,5800.0,0.314773,2.0,0,0
822,40,10000.0,0.123688,0.0,1,0
823,34,3166.0,0.591411,2.0,1,180
824,68,3000.0,0.204265,0.0,0,0
825,38,2500.0,1.129948,2.0,0,0
826,52,9800.0,0.566371,3.0,0,0
827,26,2000.0,0.193903,0.0,0,330
828,44,8500.0,0.25844,0.0,0,0
829,42,6130.0,0.294895,3.0,0,0
830,66,17583.0,0.246588,1.0,0,0
831,43,5166.0,2887.0,0.0,1,30
832,78,1667.0,0.221823,0.0,0,0
833,62,3084.0,0.192545,0.0,0,90
834,28,2600.0,0.058439,2.0,0,180
835,38,2480.0,0.41717,1.0,0,0
837,35,2892.0,0.678534,2.0,0,0
838,49,5166.0,2304.0,0.0,0,0
839,56,1336.0,1.522064,0.0,1,0
840,39,7500.0,0.401813,0.0,0,0
841,29,10000.0,0.077292,0.0,0,0
842,33,3500.0,0.208226,4.0,1,30
843,40,2935.0,0.735695,1.0,0,0
844,41,6250.0,0.730283,0.0,0,0
845,61,4333.0,0.463775,0.0,0,0
846,53,14000.0,0.322048,2.0,0,0
847,68,1600.0,0.376015,0.0,0,0
848,40,7733.0,0.659426,2.0,1,390
849,38,5600.0,0.0,2.0,0,0
850,48,5333.0,0.240532,0.0,0,30
851,67,5000.0,0.085983,0.0,0,0
852,72,2000.0,0.028486,0.0,0,0
853,26,3500.0,0.106541,1.0,0,0
854,68,1614.0,0.495975,0.0,1,0
855,75,3000.0,0.00933,0.0,0,0
857,46,7827.0,0.310552,3.0,0,0
858,27,5166.0,18.0,0.0,1,90
859,49,9705.0,0.214197,4.0,0,180
860,68,5166.0,1037.0,0.0,0,0
861,30,3916.0,0.896349,3.0,0,0
862,50,8500.0,0.134455,0.0,1,0
863,48,7500.0,0.198374,1.0,1,0
864,61,5600.0,0.337797,0.0,1,210
865,42,5166.0,1804.0,0.0,1,150
866,64,6783.0,0.228626,1.0,0,0
867,37,1100.0,0.421435,2.0,0,0
868,62,4000.0,0.171957,0.0,1,0
869,62,4335.0,0.755074,0.0,0,0
870,56,5250.0,0.667111,0.0,0,0
871,52,8724.0,0.194384,0.0,0,0
872,66,5166.0,121.0,0.0,0,0
873,58,8869.0,0.714205,2.0,0,0
874,64,4200.0,0.778148,1.0,1,0
875,39,4174.0,0.0,0.0,0,0
876,60,3299.0,0.001212,0.0,0,0
877,63,6380.0,0.408243,0.0,0,90
878,60,3819.0,0.220942,0.0,0,0
879,42,1850.0,0.306321,2.0,0,0
880,40,200.0,0.014925,2.0,0,0
881,34,5166.0,984.0,2.0,1,300
882,52,3209.0,0.329283,2.0,1,90
883,53,5833.0,0.368358,0.0,0,0
885,68,5500.0,0.183967,0.0,1,270
886,59,5210.0,1.040107,0.0,0,0
887,46,11500.0,0.498826,3.0,0,0
888,59,12083.0,0.269033,0.0,0,0
889,47,2550.0,0.132889,0.0,0,0
890,62,5166.0,949.0,0.7896281800391389,0,0
891,31,4800.0,0.235159,2.0,0,0
892,46,12000.0,0.370802,3.0,0,30
893,38,2900.0,0.346777,3.0,1,30
894,43,20000.0,0.127344,0.0,1,60
895,44,5250.0,0.104742,0.0,1,270
896,58,5166.0,80.0,0.0,1,180
897,69,5166.0,1287.0,0.0,0,0
898,50,1300.0,0.191391,2.0,1,150
899,46,6568.0,0.225605,2.0,0,0
900,42,1710.0,1.682057,3.0,1,750
902,48,5000.0,0.473305,0.0,0,0
903,34,1900.0,0.647028,0.0,1,0
904,49,4750.0,0.952642,2.0,1,750
905,28,5166.0,556.0,0.0,1,30
906,41,4218.0,0.407917,0.0,0,0
907,55,4132.0,0.56932,0.0,0,30
908,40,11083.0,0.34428,2.0,1,60
909,63,5166.0,2578.0,0.0,0,0
910,52,5583.0,0.249821,1.0,0,0
911,52,2600.0,1.231449,0.0,0,0
912,48,2600.0,0.109189,0.0,0,0
913,58,3313.0,0.554013,0.0,0,0
914,34,2500.0,0.587365,0.0,0,0
915,77,5166.0,0.0,0.0,0,0
916,30,7800.0,0.00564,1.0,1,60
917,57,1573.0,1.012706,1.0,1,270
918,48,5166.0,983.0,0.0,0,0
919,56,4755.0,0.739066,0.0,0,30
920,44,1600.0,0.466583,1.0,1,270
921,50,5192.0,0.001926,0.0,0,0
922,55,3619.0,0.017403,0.0,0,30
923,77,5166.0,1161.0,1.0,0,0
924,59,9750.0,0.004615,0.0,0,0
925,44,7000.0,0.638909,1.0,1,0
926,31,2800.0,0.152089,2.0,1,0
927,36,3939.0,0.156091,1.0,0,210
928,47,5166.0,7638.0,2.0,0,0
929,48,9400.0,0.460908,1.0,0,0
930,43,2080.0,0.328208,0.0,0,0
931,62,5166.0,5376.0,0.0,0,0
932,52,5166.0,535.0,0.0,1,0
933,41,2400.0,0.145356,3.0,1,60
934,42,5166.0,2122.0,0.0,0,0
935,57,21250.0,0.14197,2.0,0,0
936,42,7067.0,0.380872,1.0,1,30
937,45,20000.0,0.215389,0.0,1,30
938,72,3000.0,0.004998,0.0,0,0
939,41,4500.0,0.000444,1.0,0,0
941,27,3125.0,0.152591,3.0,0,0
942,72,5000.0,0.131374,1.0,0,0
943,52,5578.0,0.146263,1.0,0,0
944,55,5166.0,1557.0,1.0,0,0
945,68,5000.0,0.016997,0.0,0,0
946,25,5166.0,292.0,0.0,1,240
947,53,9000.0,0.299078,2.0,0,0
948,69,10500.0,0.188934,0.0,0,0
949,72,3259.0,0.069018,0.0,0,0
950,67,5900.0,0.011354,0.0,0,0
951,58,4625.0,0.193472,0.0,0,0
952,52,3300.0,0.923659,2.0,1,270
953,25,3640.0,0.151881,0.0,0,0
954,40,6000.0,0.211965,0.0,1,30
955,81,5166.0,636.0,0.0,1,0
956,55,5166.0,0.0,4.0,0,0
957,64,12066.0,1.00232,0.0,1,0
958,34,3756.0,0.02502,1.0,1,210
959,44,2200.0,0.715129,0.0,0,0
960,31,5166.0,26.0,0.0,1,630
961,48,5166.0,2896.0,1.0,0,60
962,36,5200.0,0.48433,1.0,0,0
963,58,2140.0,0.023354,0.0,1,0
964,31,2500.0,0.854458,2.0,1,210
965,26,3000.0,0.130623,2.0,1,150
966,86,7000.0,0.014998,0.0,0,0
967,56,5147.0,0.080031,0.0,1,150
968,34,4330.0,0.13946,0.0,1,30
969,53,5166.0,1346.0,0.0,1,90
970,87,2916.0,0.0024,0.0,0,0
971,63,4488.0,0.012029,0.0,0,90
972,86,5166.0,8.0,0.0,0,0
973,29,4333.0,0.125519,0.0,0,0
974,49,5400.0,0.420848,2.0,0,0
975,26,2500.0,0.107557,0.0,0,60
976,53,5822.0,0.105787,1.0,0,30
977,63,5396.0,0.77469,0.0,0,0
978,38,4600.0,0.084112,0.0,1,0
979,41,8276.0,0.38456,3.0,1,0
980,65,10500.0,0.337016,0.0,0,0
982,54,5166.0,3637.0,1.0,0,0
983,43,5166.0,2590.0,0.0,0,0
984,42,825.0,0.012107,0.0,0,0
985,65,1140.0,0.304119,1.0,0,0
986,33,5166.0,241.0,0.0,0,0
988,27,2400.0,0.265306,0.0,1,0
989,46,5166.0,883.0,0.7896281800391389,0,0
990,63,5166.0,595.0,0.0,0,0
991,41,3985.0,0.68565,2.0,1,60
992,59,0.0,2244.0,0.0,0,0
993,61,3945.0,0.411303,0.0,1,240
994,49,4990.0,0.943098,3.0,1,300
995,43,7332.0,0.075413,0.0,1,30
996,52,8000.0,0.550931,0.0,1,120
997,36,7273.0,0.170745,2.0,0,0
998,67,6801.0,0.529256,3.0,0,0
1000,35,2500.0,0.098361,2.0,1,450
1001,65,4000.0,1.341915,0.0,0,30
1002,46,4056.0,0.60069,2.0,1,0
1003,46,10300.0,0.119018,2.0,1,150
1004,37,2709.0,0.436531,1.0,1,240
1005,42,4253.0,0.029384,3.0,0,0
1006,61,7288.0,0.373851,0.0,1,30
1007,73,13000.0,0.100838,1.0,0,0
1008,24,820.0,0.0,0.0,0,0
1009,79,6666.0,0.041698,1.0,1,30
1010,54,4000.0,0.310672,2.0,0,0
1011,53,5166.0,829.0,0.0,0,180
1012,45,13000.0,0.163449,2.0,0,0
1013,68,9053.0,0.524299,0.0,0,150
1014,36,2580.0,0.123983,2.0,0,0
1015,57,2163.0,1.0,0.0,0,30
1016,59,9500.0,0.445216,0.0,0,30
1017,49,5800.0,1.413549,4.0,0,0
1018,71,7629.0,0.466186,0.0,0,0
1019,33,5166.0,21.0,0.0,0,0
1020,53,8000.0,0.397825,1.0,0,0
1021,25,5166.0,990.0,0.0,1,0
1022,30,2264.0,0.103311,1.0,0,0
1023,47,10822.0,0.392313,3.0,0,0
1024,33,8350.0,0.390732,1.0,1,0
1025,58,5000.0,0.175565,0.0,0,0
1026,45,5800.0,0.554904,0.0,1,0
1027,50,800.0,1.214732,0.0,0,0
1028,59,16083.0,0.15189,1.0,0,30
1029,27,4000.0,0.207698,3.0,0,30
1030,48,6000.0,0.096651,3.0,1,210
1031,39,3167.0,0.525253,0.0,1,120
1032,35,4751.0,0.186027,0.0,1,30
1033,56,4000.0,0.389903,2.0,0,0
1034,62,4800.0,0.191627,0.0,0,0
1035,29,5500.0,0.101254,3.0,1,60
1036,59,9300.0,0.272659,1.0,0,0
1037,41,8166.0,0.566059,3.0,0,0
1038,52,5166.0,3396.0,3.0,0,0
1039,39,4000.0,0.264184,2.0,0,0
1040,90,5166.0,1.0,0.7896281800391389,0,0
1041,40,12000.0,0.182401,1.0,0,0
1042,38,6400.0,0.251992,4.0,1,0
1043,88,2400.0,0.003332,0.0,0,0
1044,56,5166.0,7193.0,0.0,0,90
1045,60,5166.0,401.0,0.7896281800391389,1,150
1046,43,9334.0,0.02646,0.0,1,90
1047,38,2201.0,0.532698,0.0,0,0
1048,80,6000.0,0.004333,1.0,0,0
1049,32,5000.0,0.907618,2.0,0,300
1050,70,5166.0,1633.0,0.0,0,0
1051,27,5955.0,0.174614,2.0,0,0
1052,34,4988.0,0.136099,2.0,1,120
1053,27,764.0,0.751634,0.0,0,90
1054,41,5416.0,0.07015,2.0,0,0
1055,50,16900.0,0.025265,0.0,0,0
1056,33,2496.0,0.790949,0.0,1,270
1057,40,5166.0,157.0,0.0,1,0
1058,54,7500.0,0.382616,0.0,0,0
1059,26,2700.0,0.353943,1.0,1,150
1060,63,8750.0,0.603817,1.0,0,0
1061,46,4912.0,0.424181,0.0,0,0
1062,48,5177.0,0.751642,0.0,1,0
1063,49,1600.0,1.102436,3.0,1,30
1064,56,6229.0,0.064526,1.0,0,0
1065,44,5166.0,548.0,0.0,1,300
1066,52,8500.0,0.509705,1.0,0,30
1067,45,11058.0,0.24098,2.0,0,0
1068,51,5166.0,0.0,0.7896281800391389,0,0
1069,56,5166.0,3235.0,0.0,0,0
1070,35,2525.0,0.377276,1.0,0,0
1071,40,5224.0,0.103158,1.0,1,450
1072,69,4666.0,0.828369,0.0,0,30
1073,56,12000.0,0.322056,0.0,1,60
1074,36,2800.0,0.242413,2.0,1,30
1075,39,5950.0,0.401949,0.0,0,0
1076,36,3620.0,0.363159,2.0,1,0
1077,45,7397.0,0.15342,1.0,1,750
1078,64,10000.0,0.145585,0.0,0,0
1079,60,2000.0,0.249875,0.0,0,0
1080,36,5345.0,0.422933,3.0,0,0
1081,61,3750.0,0.73687,1.0,0,0
1082,69,11250.0,0.085948,1.0,0,0
1083,73,12887.0,0.793606,0.0,0,0
1084,41,3800.0,0.438569,1.0,0,0
1085,46,3916.0,0.465152,0.0,0,0
1086,56,2200.0,0.774648,1.0,0,0
1087,74,5166.0,2146.0,0.0,0,0
1088,40,6033.0,0.622638,2.0,0,0
1089,41,9400.0,0.223593,1.0,0,0
1090,86,3785.0,0.265716,0.0,0,30
1092,54,5833.0,0.226431,1.0,1,30
1093,61,8000.0,0.161855,1.0,0,0
1094,39,5166.0,493.0,1.0,1,210
1095,42,2458.0,0.320455,0.0,0,0
1096,50,7000.0,0.557349,0.0,0,0
1097,67,7500.0,0.675243,0.0,1,0
1098,25,5166.0,562.0,0.7896281800391389,1,150
1099,79,20667.0,0.657151,0.0,1,90
1100,43,3915.0,0.108018,0.0,1,330
1101,35,0.0,62.0,0.0,0,0
1102,29,3833.0,0.47783,0.0,0,0
1103,49,6666.0,0.335833,2.0,0,0
1104,65,11558.0,0.0,0.0,1,0
1105,53,7916.0,0.344196,2.0,1,0
1106,48,4500.0,0.438125,1.0,1,180
1107,57,4950.0,0.137548,2.0,0,90
1108,71,5166.0,27.0,0.0,0,0
1109,68,5429.0,0.229466,0.0,0,0
1110,58,2759.0,0.031522,0.0,1,0
1111,27,4604.0,0.0,1.0,0,90
1112,77,12500.0,0.214703,0.0,0,0
1113,70,5166.0,1.0,0.0,0,0
1114,29,0.0,10.0,0.0,0,0
1115,40,5166.0,663.0,0.0,1,300
1116,89,10000.0,0.012199,0.0,0,0
1117,64,2500.0,0.007597,0.0,1,0
1118,33,2912.0,0.0,0.0,1,450
1119,36,5166.0,35.0,0.0,0,0
1120,36,5667.0,0.182604,0.0,0,0
1121,23,1300.0,0.007686,0.0,0,0
1122,30,1800.0,0.902832,0.0,0,0
1123,33,2266.0,0.371857,0.0,1,30
1124,31,2080.0,0.153772,0.0,0,0
1125,45,8333.0,0.161627,2.0,1,180
1126,74,4600.0,1.103021,0.0,0,0
1127,67,1900.0,0.00526,0.0,0,0
1128,50,3750.0,0.2506,0.0,0,0
1129,82,3261.0,0.009197,0.0,0,0
1130,50,5000.0,0.187762,1.0,1,0
1131,65,3750.0,0.780858,0.0,0,30
1132,46,4965.0,1.349174,2.0,1,0
1133,52,2165.0,0.533241,1.0,1,270
1134,58,4756.0,0.355266,2.0,1,0
1135,36,2653.0,0.464959,1.0,1,60
1136,41,2980.0,0.160013,2.0,0,0
1137,55,3214.0,0.134059,0.0,0,0
1138,57,5166.0,276.0,0.0,0,0
1139,56,6200.0,0.617481,1.0,0,0
1140,45,3200.0,0.302718,2.0,0,0
1141,51,3200.0,0.556389,1.0,0,0
1142,36,5166.0,3539.0,1.0,0,330
1143,63,6300.0,0.691319,1.0,1,0
1144,61,5166.0,57.0,0.0,0,0
1145,67,5166.0,1555.0,0.0,0,0
1146,35,5166.0,1527.0,0.0,0,0
1147,76,7488.0,0.255441,0.0,0,0
1148,33,10000.0,0.073693,0.0,0,0
1149,53,5145.0,0.084143,0.0,0,0
1150,79,10834.0,0.005168,0.0,1,90
1151,43,6167.0,0.573606,2.0,0,30
1152,53,4824.0,0.153368,0.0,0,0
1153,51,5166.0,2444.0,0.0,0,0
1154,80,1900.0,1.715939,1.0,1,0
1155,35,2400.0,0.182007,0.0,0,0
1156,53,10000.0,0.021698,1.0,0,0
1157,35,3881.0,0.107934,1.0,1,120
1158,49,3937.0,0.0,2.0,1,90
1159,62,2600.0,1.696655,0.0,0,0
1160,54,10416.0,0.37842,2.0,1,0
1161,53,17564.0,0.351153,0.0,0,0
1162,68,5166.0,1490.0,0.0,0,0
1163,45,9000.0,0.341184,3.0,0,0
1164,46,5290.0,0.425439,4.0,0,0
1165,78,5166.0,2503.0,0.0,0,0
1166,31,2140.0,0.921532,0.0,0,0
1167,54,5166.0,1314.0,1.0,0,0
1168,58,16000.0,0.246922,0.0,0,0
1169,64,1833.0,0.546892,0.0,1,30
1170,39,3424.0,0.570511,3.0,0,0
1171,40,5166.0,378.0,1.0,0,0
1172,37,2728.0,0.181385,0.0,0,0
1173,48,9000.0,0.690368,2.0,0,0
1174,45,6243.0,0.514254,0.0,0,0
1175,79,4666.0,0.001071,1.0,0,0
1176,39,7750.0,0.24642,2.0,1,150
1177,62,5166.0,66.0,0.7896281800391389,0,0
1178,43,5300.0,0.350123,1.0,0,0
1179,61,5166.0,2058.0,0.0,0,0
1180,46,5800.0,0.49457,2.0,1,0
1181,71,5166.0,1469.0,0.0,0,0
1182,53,7328.0,0.287625,0.0,0,0
1183,79,5166.0,4.0,0.0,0,0
1184,61,5166.0,2448.0,0.0,0,0
1185,49,5166.0,3412.0,0.0,0,0
1186,52,6000.0,0.551741,0.0,1,120
1187,53,14075.0,0.310742,1.0,0,0
1188,63,4800.0,0.539054,0.0,1,0
1189,44,17541.0,0.177403,0.0,0,60
1190,45,10000.0,0.878512,2.0,0,0
1191,62,6250.0,0.271797,0.0,0,0
1192,47,8946.0,0.395887,2.0,0,0
1193,35,3750.0,0.691816,0.0,0,0
1194,46,8019.0,0.3,1.0,0,0
1195,38,1500.0,0.704863,3.0,1,60
1196,48,5166.0,5143.0,0.0,0,0
1197,73,1727.0,0.671875,0.0,1,90
1198,43,6216.0,0.898504,2.0,0,0
1199,76,5166.0,237.0,0.0,0,0
1200,38,0.0,2822.0,4.0,0,0
1201,48,9500.0,0.389854,1.0,0,30
1202,77,5166.0,208.0,0.0,0,0
1203,59,5166.0,0.0,0.0,0,0
1204,77,5000.0,0.083783,1.0,0,0
1205,33,4658.0,0.118051,2.0,1,90
1206,74,5166.0,21.0,0.0,0,0
1207,31,5166.0,583.0,0.0,0,30
1208,65,2029.0,0.404926,1.0,0,0
1209,66,1.0,1079.5,0.0,0,0
1210,76,5166.0,48.0,0.0,0,0
1211,69,9750.0,0.229207,0.0,0,0
1212,43,14076.0,0.695603,1.0,1,450
1213,41,3614.0,0.965975,0.0,0,0
1214,59,2083.0,0.085413,0.0,1,30
1215,33,10083.0,0.421162,2.0,0,0
1216,63,13333.0,0.361857,0.0,0,0
1217,47,2000.0,0.87956,0.0,0,30
1218,63,5704.0,0.75986,0.0,0,0
1219,48,3600.0,1.111358,0.0,0,0
1220,49,5166.0,4.0,0.0,0,0
1221,51,8333.0,0.533717,3.0,1,60
1222,26,2900.0,0.107894,0.0,1,480
1223,47,3211.0,0.560087,2.0,0,0
1224,49,3309.0,0.79003,2.0,1,0
1225,41,5166.0,2008.0,0.7896281800391389,0,0
1226,35,5166.0,101.0,3.0,1,90
1227,28,2200.0,0.805543,1.0,1,270
1228,30,2200.0,0.050886,0.0,1,90
1229,27,2400.0,0.124948,1.0,1,30
1230,35,1924.0,0.207273,1.0,0,0
1231,51,7000.0,0.619483,1.0,0,30
1232,78,10227.0,0.202874,0.0,0,0
1233,49,9881.0,0.044829,0.0,1,510
1234,63,6700.0,0.489927,0.0,0,30
1235,46,7052.0,0.358429,2.0,1,30
1236,38,5166.0,1206.0,0.7896281800391389,0,0
1237,51,8000.0,0.412198,2.0,0,0
1238,50,3928.0,0.589717,0.0,0,0
1240,50,7000.0,0.229824,3.0,0,30
1241,62,5166.0,612.0,0.7896281800391389,0,0
1242,58,10500.0,0.106942,0.0,0,0
1243,63,2742.0,0.497995,0.0,0,0
1244,52,5166.0,936.0,0.0,0,0
1245,48,16416.0,0.20558,2.0,0,0
1246,50,6267.0,0.78813,1.0,0,0
1247,37,12500.0,0.074714,1.0,1,270
1248,43,5166.0,1774.0,0.0,0,0
1249,32,3203.0,0.003745,1.0,1,180
1250,35,6000.0,0.483919,0.0,0,0
1251,56,7250.0,0.24769,0.0,0,0
1252,38,5405.0,0.008509,0.0,1,0
1253,44,5166.0,1431.0,3.0,0,0
1254,39,1833.0,0.261178,0.0,0,0
1255,40,3065.0,0.618069,0.0,0,30
1256,49,1640.0,1.424132,2.0,1,60
1257,36,8787.0,0.347178,2.0,1,0
1258,54,16989.0,0.241436,1.0,0,0
1259,49,3500.0,0.627249,3.0,0,0
1260,58,2500.0,0.0,0.0,0,0
1261,26,2000.0,0.205897,0.0,1,270
1262,32,5166.0,71.0,0.0,0,0
1263,59,5575.0,0.268472,2.0,0,0
1264,59,7000.0,0.434367,0.0,0,0
1265,34,4600.0,0.053684,0.0,0,0
1266,27,1454.0,0.307216,1.0,0,0
1267,45,5600.0,0.280843,2.0,0,0
1268,63,7334.0,0.852215,0.0,0,0
1269,41,7300.0,0.46884,3.0,1,0
1270,87,5500.0,0.107071,0.0,0,0
1271,56,3500.0,0.088546,3.0,0,0
1272,76,6083.0,0.16075,0.0,0,0
1273,47,4303.0,0.380809,0.0,0,0
1274,62,4658.0,0.101309,1.0,0,0
1275,38,7859.0,0.618575,3.0,1,0
1276,67,30333.0,0.456913,0.0,0,0
1277,36,3600.0,0.591225,3.0,0,0
